tema,indicador,anio,sexo,disc,entidad,rango_edad,tipo_discapacidad,num,den,casos,fuente,universo,encuesta
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,45-59,Brazos o manos,3582.0,9240.0,16.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,45-59,Caminar,11990.0,29816.0,51.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,45-59,Hablar o comunicarse,654.0,2665.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,45-59,Mental,2030.0,5464.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,45-59,Oír,1476.0,5558.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,45-59,Recordar o concentrarse,1800.0,4972.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,45-59,Ver,6597.0,15174.0,26.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,60+,Bañarse o vestirse,867.0,27333.0,52.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,60+,Brazos o manos,5175.0,30412.0,56.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,60+,Caminar,10674.0,90888.0,167.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,60+,Hablar o comunicarse,0.0,8018.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,60+,Mental,1235.0,12353.0,27.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,60+,Oír,1325.0,20602.0,40.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,60+,Recordar o concentrarse,1924.0,20923.0,41.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guanajuato,60+,Ver,3917.0,37199.0,80.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,18-29,Bañarse o vestirse,0.0,1642.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,18-29,Brazos o manos,1103.0,2987.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,18-29,Caminar,1818.0,6233.0,14.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,18-29,Hablar o comunicarse,573.0,2684.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,18-29,Mental,803.0,3100.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,18-29,Oír,847.0,1339.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,18-29,Recordar o concentrarse,607.0,2633.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,18-29,Ver,1079.0,4303.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,30-44,Bañarse o vestirse,1000.0,3691.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,30-44,Brazos o manos,2431.0,5380.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,30-44,Caminar,3623.0,8503.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,30-44,Hablar o comunicarse,1053.0,4542.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,30-44,Mental,1073.0,3862.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,30-44,Oír,2336.0,4715.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,30-44,Recordar o concentrarse,1065.0,3278.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,30-44,Ver,1491.0,3309.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,45-59,Bañarse o vestirse,1032.0,3329.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,45-59,Brazos o manos,4430.0,8362.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,45-59,Caminar,9630.0,16007.0,40.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,45-59,Hablar o comunicarse,905.0,2871.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,45-59,Mental,739.0,2952.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,45-59,Oír,1686.0,2460.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,45-59,Recordar o concentrarse,965.0,2424.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,45-59,Ver,6718.0,10233.0,25.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,60+,Bañarse o vestirse,2102.0,17423.0,42.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,60+,Brazos o manos,3141.0,21790.0,54.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,60+,Caminar,19952.0,68262.0,171.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,60+,Hablar o comunicarse,0.0,8447.0,22.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,60+,Mental,3538.0,20004.0,50.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,60+,Oír,2472.0,19476.0,49.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,60+,Recordar o concentrarse,1914.0,15140.0,40.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Guerrero,60+,Ver,8275.0,34928.0,86.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,18-29,Bañarse o vestirse,0.0,1021.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,18-29,Brazos o manos,0.0,613.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,18-29,Caminar,318.0,1793.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,18-29,Hablar o comunicarse,0.0,1509.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,18-29,Mental,940.0,1961.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,18-29,Oír,0.0,470.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,18-29,Recordar o concentrarse,470.0,3449.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,18-29,Ver,2741.0,5206.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,30-44,Bañarse o vestirse,0.0,1157.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,30-44,Brazos o manos,412.0,1073.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,30-44,Caminar,1610.0,3313.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,30-44,Hablar o comunicarse,0.0,1291.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,30-44,Mental,792.0,4692.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,30-44,Oír,0.0,304.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,30-44,Recordar o concentrarse,379.0,2081.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,30-44,Ver,2661.0,4771.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,45-59,Bañarse o vestirse,440.0,723.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,45-59,Brazos o manos,4565.0,5848.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,45-59,Caminar,6881.0,9713.0,22.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,45-59,Mental,409.0,1170.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,45-59,Oír,1401.0,2522.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,45-59,Recordar o concentrarse,3152.0,4333.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,45-59,Ver,10264.0,14870.0,31.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,60+,Bañarse o vestirse,388.0,15068.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,60+,Brazos o manos,2341.0,16380.0,39.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,60+,Caminar,10335.0,50306.0,118.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,60+,Hablar o comunicarse,0.0,4080.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,60+,Mental,820.0,8319.0,18.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,60+,Oír,2182.0,20814.0,50.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,60+,Recordar o concentrarse,2145.0,17711.0,42.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Hidalgo,60+,Ver,7029.0,31061.0,74.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,18-29,Bañarse o vestirse,0.0,1226.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,18-29,Brazos o manos,0.0,1899.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,18-29,Caminar,3588.0,4764.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,18-29,Hablar o comunicarse,0.0,4840.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,18-29,Mental,1575.0,2801.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,18-29,Oír,0.0,588.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,18-29,Recordar o concentrarse,0.0,2031.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,18-29,Ver,455.0,2778.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,30-44,Bañarse o vestirse,0.0,4670.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,30-44,Brazos o manos,1077.0,3792.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,30-44,Caminar,3311.0,11067.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,30-44,Hablar o comunicarse,0.0,5160.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,30-44,Mental,0.0,5863.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,30-44,Oír,410.0,1268.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,30-44,Recordar o concentrarse,0.0,7624.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,30-44,Ver,3057.0,5547.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,45-59,Bañarse o vestirse,0.0,952.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,45-59,Brazos o manos,2867.0,9367.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,45-59,Caminar,14152.0,29897.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,45-59,Hablar o comunicarse,0.0,503.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,45-59,Mental,1159.0,4919.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,45-59,Oír,1961.0,4693.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,45-59,Recordar o concentrarse,0.0,5248.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,45-59,Ver,10686.0,19329.0,20.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,60+,Bañarse o vestirse,2405.0,31584.0,37.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,60+,Brazos o manos,5205.0,46000.0,52.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,60+,Caminar,13760.0,135754.0,161.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,60+,Hablar o comunicarse,0.0,7557.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,60+,Mental,1088.0,22574.0,26.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,60+,Oír,2798.0,31863.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,60+,Recordar o concentrarse,4754.0,36198.0,40.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Jalisco,60+,Ver,9395.0,56621.0,63.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,18-29,Bañarse o vestirse,0.0,1329.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,18-29,Brazos o manos,0.0,1976.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,18-29,Caminar,1176.0,3588.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,18-29,Hablar o comunicarse,0.0,1199.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,18-29,Mental,0.0,3467.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,18-29,Oír,0.0,579.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,18-29,Recordar o concentrarse,0.0,2287.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,18-29,Ver,1115.0,4241.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,30-44,Bañarse o vestirse,711.0,1848.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,30-44,Brazos o manos,642.0,2356.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,30-44,Caminar,4699.0,8195.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,30-44,Hablar o comunicarse,740.0,4812.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,30-44,Mental,0.0,3272.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,30-44,Oír,1143.0,3593.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,30-44,Recordar o concentrarse,1110.0,5107.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,30-44,Ver,1221.0,4540.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,45-59,Bañarse o vestirse,1339.0,5499.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,45-59,Brazos o manos,5591.0,8935.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,45-59,Caminar,9954.0,21688.0,34.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,45-59,Hablar o comunicarse,943.0,3269.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,45-59,Mental,1472.0,7261.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,45-59,Oír,2778.0,6265.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,45-59,Recordar o concentrarse,6105.0,10062.0,15.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,45-59,Ver,6112.0,15362.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,60+,Bañarse o vestirse,1976.0,30249.0,51.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,60+,Brazos o manos,5649.0,30877.0,50.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,60+,Caminar,15958.0,91288.0,149.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,60+,Hablar o comunicarse,0.0,8350.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,60+,Mental,1650.0,18210.0,30.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,60+,Oír,2752.0,26521.0,43.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,60+,Recordar o concentrarse,4001.0,29161.0,47.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Michoacán,60+,Ver,11589.0,56981.0,90.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Morelos,18-29,Bañarse o vestirse,0.0,363.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Morelos,18-29,Brazos o manos,0.0,569.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Morelos,18-29,Caminar,152.0,742.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Morelos,18-29,Hablar o comunicarse,0.0,935.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Morelos,18-29,Mental,0.0,747.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Morelos,18-29,Oír,0.0,700.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Morelos,18-29,Recordar o concentrarse,0.0,923.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
trabajo,Participación en el trabajo remunerado,2022,Mujeres,Con discapacidad,Morelos,18-29,Ver,1444.0,2479.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
