tema,indicador,anio,sexo,disc,entidad,rango_edad,tipo_discapacidad,num,den,casos,ee,fuente,universo,encuesta
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,45-59,Hablar o comunicarse,1930.0,1968.0,6.0,0.0192598933126111,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,45-59,Mental,2146.0,3739.0,12.0,0.1223050041303108,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,45-59,Oír,1337.0,3091.0,10.0,0.0255345002955489,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,45-59,Recordar o concentrarse,2069.0,2938.0,13.0,0.0176487063949635,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,45-59,Ver,6058.0,8332.0,38.0,0.0876949538116668,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,60+,Bañarse o vestirse,3807.0,5311.0,26.0,0.0168377009650265,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,60+,Brazos o manos,3664.0,6451.0,33.0,0.0754235017052903,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,60+,Caminar,15334.0,22796.0,105.0,0.0659033958645929,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,60+,Hablar o comunicarse,1133.0,1847.0,9.0,0.0232235041594804,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,60+,Mental,3594.0,4753.0,16.0,0.095505016637162,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,60+,Oír,6667.0,8324.0,43.0,0.0145758112803441,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,60+,Recordar o concentrarse,3804.0,4836.0,28.0,0.0168371183795788,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California,60+,Ver,10604.0,15036.0,70.0,0.0643140619212333,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Bañarse o vestirse,0.0,22.0,1.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Brazos o manos,149.0,171.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Caminar,173.0,323.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Hablar o comunicarse,277.0,299.0,4.0,0.0755472533864274,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Mental,448.0,658.0,6.0,0.0279376576343529,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Oír,247.0,559.0,6.0,0.009485376710904,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Recordar o concentrarse,366.0,527.0,5.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,18-29,Ver,546.0,982.0,10.0,0.139409356626613,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Bañarse o vestirse,186.0,282.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Brazos o manos,170.0,227.0,4.0,0.2466766286945215,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Caminar,515.0,1171.0,17.0,0.0896297256701717,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Hablar o comunicarse,202.0,443.0,6.0,0.0024560634703871,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Mental,202.0,716.0,9.0,0.2015089377831463,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Oír,252.0,399.0,3.0,0.3601108033240997,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Recordar o concentrarse,373.0,651.0,9.0,0.1854207425736403,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,30-44,Ver,200.0,615.0,9.0,0.0948710169081259,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Bañarse o vestirse,326.0,742.0,8.0,0.1876074089953665,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Brazos o manos,337.0,1043.0,11.0,0.0370415005059263,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Caminar,1498.0,2535.0,26.0,0.1274324110387773,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Hablar o comunicarse,198.0,486.0,5.0,0.2346161142380695,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Mental,23.0,345.0,4.0,0.0745893719806763,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Oír,920.0,1471.0,15.0,0.0808383054592698,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Recordar o concentrarse,354.0,668.0,8.0,0.0561580266413927,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,45-59,Ver,1347.0,2251.0,25.0,0.0884865997516678,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,60+,Bañarse o vestirse,1778.0,2505.0,29.0,0.0896965213927689,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,60+,Brazos o manos,1123.0,1949.0,26.0,0.1318843727205721,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,60+,Caminar,3972.0,6534.0,80.0,0.0623208013548144,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,60+,Hablar o comunicarse,667.0,1044.0,15.0,0.120240496754937,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,60+,Mental,1013.0,1483.0,19.0,0.113195963186244,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,60+,Oír,1821.0,2830.0,31.0,0.1009244597208353,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,60+,Recordar o concentrarse,1634.0,2162.0,26.0,0.0923983951462461,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Baja California Sur,60+,Ver,3018.0,5385.0,57.0,0.060556202115636,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,18-29,Bañarse o vestirse,106.0,248.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,18-29,Brazos o manos,106.0,215.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,18-29,Caminar,199.0,867.0,7.0,0.003441582888668,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,18-29,Hablar o comunicarse,115.0,605.0,5.0,0.0015709309473396,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,18-29,Mental,469.0,1090.0,8.0,0.1245804225233566,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,18-29,Oír,238.0,238.0,1.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,18-29,Recordar o concentrarse,468.0,692.0,6.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,18-29,Ver,233.0,460.0,4.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,30-44,Bañarse o vestirse,0.0,694.0,5.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
