tema,indicador,anio,sexo,disc,entidad,rango_edad,decil,num,den,casos,fuente,universo,encuesta
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Campeche,18-29,6,1664.0,7118.0,61.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Campeche,18-29,7,2858.0,8225.0,68.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Campeche,18-29,8,2813.0,8020.0,65.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Campeche,18-29,9,2484.0,7894.0,65.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Chiapas,18-29,1,8030.0,174223.0,254.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Chiapas,18-29,10,4539.0,8430.0,12.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Chiapas,18-29,2,13336.0,101050.0,156.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Chiapas,18-29,3,8884.0,61537.0,93.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Chiapas,18-29,4,9071.0,52074.0,77.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Chiapas,18-29,5,10360.0,46006.0,66.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
educacion,"Asiste a la escuela (18 a 29 años, ENIGH)",2020,Mujeres,Sin discapacidad,Chiapas,18-29,6,9886.0,33276.0,50.0,ENIGH (INEGI),Personas de 18 a 29 años,enigh
