tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Puebla,60+,22008.0,54204.0,39.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Querétaro,18-29,1443.0,1443.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Querétaro,30-44,147.0,2453.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Querétaro,45-59,173.0,8538.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Querétaro,60+,7659.0,12995.0,26.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Quintana Roo,18-29,4057.0,4468.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Quintana Roo,30-44,3379.0,5244.0,7.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Quintana Roo,45-59,0.0,3432.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Quintana Roo,60+,1959.0,6119.0,18.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,San Luis Potosí,30-44,1990.0,2150.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,San Luis Potosí,60+,3193.0,24348.0,26.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Sinaloa,18-29,1107.0,1107.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Sinaloa,30-44,6982.0,9119.0,4.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Sinaloa,45-59,481.0,1010.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Sinaloa,60+,8470.0,19422.0,21.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Sonora,18-29,0.0,2309.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Sonora,30-44,1971.0,1971.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Sonora,45-59,853.0,1353.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Sonora,60+,3616.0,22743.0,23.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tabasco,18-29,1315.0,2302.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tabasco,30-44,2559.0,2690.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tabasco,45-59,0.0,2828.0,4.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tabasco,60+,3940.0,28167.0,70.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tamaulipas,18-29,198.0,7732.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tamaulipas,30-44,3310.0,4062.0,4.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tamaulipas,45-59,254.0,981.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tamaulipas,60+,7588.0,36457.0,39.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tlaxcala,18-29,851.0,1327.0,9.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tlaxcala,30-44,137.0,357.0,9.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Con discapacidad,Tlaxcala,45-59,0.0,632.0,8.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
