tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
educacion,Educación media superior o más,2024,Mujeres,Con discapacidad,Zacatecas,18-29,3024.0,5145.0,26.0,0.0738349960459317,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Con discapacidad,Zacatecas,30-44,3768.0,8306.0,45.0,0.0861775536622825,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Con discapacidad,Zacatecas,45-59,3423.0,14125.0,78.0,0.0466121263971764,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Con discapacidad,Zacatecas,60+,2936.0,36671.0,201.0,0.0191333648835488,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Aguascalientes,18-29,110686.0,154776.0,1067.0,0.0173793579401379,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Aguascalientes,30-44,92822.0,160872.0,1081.0,0.0198508225907833,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Aguascalientes,45-59,52565.0,130580.0,851.0,0.018973952826292,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Aguascalientes,60+,27133.0,83191.0,534.0,0.02366558367226,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Baja California,18-29,272276.0,364772.0,1199.0,0.0189057074571433,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Baja California,30-44,254817.0,443153.0,1382.0,0.0194700133961558,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Baja California,45-59,138678.0,319126.0,1020.0,0.02138314285984,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Baja California,60+,56978.0,209777.0,718.0,0.0259924908927576,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Baja California Sur,18-29,66031.0,80915.0,743.0,0.0173000115142003,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Baja California Sur,30-44,69197.0,105693.0,986.0,0.0207692995668541,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Baja California Sur,45-59,39302.0,75324.0,714.0,0.0216433507728172,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Baja California Sur,60+,14990.0,42113.0,452.0,0.0305576244830682,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Campeche,18-29,54293.0,78517.0,633.0,0.0225319274472581,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Campeche,30-44,59819.0,106486.0,868.0,0.0175205862018108,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Campeche,45-59,31969.0,85592.0,701.0,0.0200323457172485,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Campeche,60+,11153.0,46542.0,380.0,0.025021317543652,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Chiapas,18-29,259395.0,545036.0,788.0,0.0258470912601629,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Chiapas,30-44,191608.0,589544.0,848.0,0.0208794475435397,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Chiapas,45-59,89361.0,448964.0,642.0,0.017158768825026,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Chiapas,60+,35140.0,273671.0,388.0,0.0163076434424549,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Chihuahua,18-29,259631.0,359303.0,1322.0,0.0152703367118111,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Chihuahua,30-44,216998.0,401330.0,1487.0,0.0152207753441874,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Chihuahua,45-59,127406.0,328916.0,1244.0,0.0155093932668591,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Chihuahua,60+,69875.0,218098.0,875.0,0.0191314496693935,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Ciudad de México,18-29,656067.0,772725.0,715.0,0.0180283465093772,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Ciudad de México,30-44,813295.0,1050639.0,922.0,0.0164294433745503,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Ciudad de México,45-59,644411.0,984911.0,815.0,0.0202357856762207,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Ciudad de México,60+,416867.0,843214.0,642.0,0.0217113560879791,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Coahuila,18-29,227630.0,319903.0,1262.0,0.0149624100980156,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Coahuila,30-44,198431.0,346699.0,1379.0,0.0145888994837519,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Coahuila,45-59,131331.0,297271.0,1205.0,0.0155834286135669,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Coahuila,60+,63314.0,182568.0,758.0,0.0195813005736732,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Colima,18-29,51472.0,64521.0,874.0,0.0180304540669379,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Colima,30-44,49751.0,82252.0,1084.0,0.0191009090387185,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Colima,45-59,31485.0,65265.0,868.0,0.0218875528293215,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Colima,60+,12944.0,46603.0,640.0,0.0201033570254617,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Durango,18-29,123106.0,178559.0,908.0,0.0181936024269433,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Durango,30-44,100966.0,189686.0,967.0,0.0196423274243727,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Durango,45-59,58182.0,155516.0,792.0,0.0190224847635787,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Durango,60+,29771.0,93968.0,492.0,0.0218555937113663,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Guanajuato,18-29,366919.0,571380.0,1059.0,0.0180047952280099,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Guanajuato,30-44,322094.0,691062.0,1236.0,0.0222609826535989,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Guanajuato,45-59,152939.0,531569.0,948.0,0.0188693840583367,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Guanajuato,60+,74130.0,393820.0,662.0,0.0214342511542114,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Guerrero,18-29,203737.0,322537.0,804.0,0.0262670745723167,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Guerrero,30-44,152623.0,365348.0,904.0,0.0230282535835525,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Guerrero,45-59,85900.0,293195.0,729.0,0.0194951048217085,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Guerrero,60+,39446.0,214663.0,537.0,0.0179598220573414,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Hidalgo,18-29,216393.0,296159.0,686.0,0.0197823614356813,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Hidalgo,30-44,169916.0,350392.0,838.0,0.0211017914488616,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Hidalgo,45-59,97922.0,304100.0,707.0,0.0203976648072025,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Hidalgo,60+,41671.0,213565.0,517.0,0.0204314971010322,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Jalisco,18-29,581166.0,816592.0,796.0,0.0231190648230614,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Jalisco,30-44,554592.0,996395.0,956.0,0.0189638710389874,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Jalisco,45-59,276290.0,695591.0,679.0,0.0212452486434014,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Jalisco,60+,144553.0,485247.0,510.0,0.0231264575649495,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Michoacán,18-29,295999.0,457785.0,674.0,0.0244000235382481,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Michoacán,30-44,233778.0,523475.0,757.0,0.0214180261377467,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Michoacán,45-59,126685.0,411552.0,608.0,0.020989752755397,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Michoacán,60+,50966.0,251185.0,374.0,0.0232584269439102,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Morelos,18-29,134963.0,184969.0,772.0,0.0228280420580103,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Morelos,30-44,118214.0,215428.0,920.0,0.0225022327648614,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Morelos,45-59,77693.0,176966.0,739.0,0.0217001714522121,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Morelos,60+,48769.0,141697.0,575.0,0.0220195316519512,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,México,18-29,1236967.0,1567219.0,1189.0,0.0141409683118842,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,México,30-44,1123386.0,1916354.0,1391.0,0.0177746668389211,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,México,45-59,685822.0,1757793.0,1144.0,0.0171391516059089,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,México,60+,319813.0,1200007.0,793.0,0.0195261144669939,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Nayarit,18-29,77427.0,104888.0,569.0,0.0222586129518843,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Nayarit,30-44,76434.0,127213.0,685.0,0.0207878204618217,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Nayarit,45-59,48047.0,107065.0,588.0,0.0232480569775814,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Nayarit,60+,20995.0,77953.0,428.0,0.0225500454638305,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Nuevo León,18-29,429106.0,589350.0,1131.0,0.0164251985805059,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Nuevo León,30-44,405491.0,677439.0,1240.0,0.0196561390489854,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Nuevo León,45-59,277777.0,547041.0,1070.0,0.0202446036422682,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Nuevo León,60+,136163.0,348968.0,825.0,0.0232418437375129,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Oaxaca,18-29,223937.0,371498.0,790.0,0.0204204618498621,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Oaxaca,30-44,191814.0,482232.0,1030.0,0.0176713057881033,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Oaxaca,45-59,80328.0,330279.0,714.0,0.0194704256842018,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Oaxaca,60+,28891.0,246004.0,540.0,0.0165759457547767,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Puebla,18-29,476599.0,661966.0,765.0,0.0213108829991304,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Puebla,30-44,359131.0,702356.0,812.0,0.0218837107378144,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Puebla,45-59,182377.0,564760.0,660.0,0.0191635534859074,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Puebla,60+,81504.0,406758.0,486.0,0.019666273534499,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Querétaro,18-29,202512.0,262510.0,1312.0,0.0167446029018724,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Querétaro,30-44,174253.0,298852.0,1510.0,0.0188571569065916,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Querétaro,45-59,95562.0,229058.0,1085.0,0.0201630242307287,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Querétaro,60+,47925.0,141376.0,659.0,0.0266089690073221,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Quintana Roo,18-29,141135.0,184521.0,742.0,0.0217821641699971,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Quintana Roo,30-44,137071.0,246434.0,990.0,0.0214113378588569,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Quintana Roo,45-59,67360.0,160469.0,643.0,0.0225897624756886,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Quintana Roo,60+,14605.0,65196.0,284.0,0.0304633600196139,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,San Luis Potosí,18-29,195458.0,275008.0,870.0,0.0190721843155822,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,San Luis Potosí,30-44,153520.0,301967.0,950.0,0.0204716256186901,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,San Luis Potosí,45-59,87125.0,251606.0,787.0,0.0194888922795169,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,San Luis Potosí,60+,44118.0,179014.0,577.0,0.0188579744068157,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Sinaloa,18-29,235161.0,281569.0,1016.0,0.0131787857596632,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Sinaloa,30-44,216798.0,328013.0,1186.0,0.0157537731890899,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Sinaloa,45-59,143913.0,283008.0,1013.0,0.0174908444577285,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Sinaloa,60+,56958.0,209178.0,766.0,0.0186575975346268,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Sonora,18-29,234187.0,293874.0,776.0,0.0168615920861902,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Sonora,30-44,217125.0,318351.0,862.0,0.0256244029638339,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Sonora,45-59,142898.0,274833.0,748.0,0.0233129272295919,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Sonora,60+,47796.0,172399.0,498.0,0.0215318272551387,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tabasco,18-29,179193.0,244114.0,752.0,0.0204023400767991,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tabasco,30-44,154911.0,282473.0,849.0,0.0201647204824905,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tabasco,45-59,81196.0,222161.0,682.0,0.0201110813287102,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tabasco,60+,13765.0,101748.0,317.0,0.0175887532590916,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tamaulipas,18-29,232533.0,318238.0,640.0,0.0183621267603368,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tamaulipas,30-44,209190.0,369186.0,751.0,0.0190424662602718,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tamaulipas,45-59,143478.0,329592.0,690.0,0.0209582955500165,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tamaulipas,60+,69163.0,230204.0,497.0,0.0229253134783977,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tlaxcala,18-29,104681.0,139417.0,782.0,0.0170325786965172,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tlaxcala,30-44,85836.0,160145.0,896.0,0.0196239150206622,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tlaxcala,45-59,52518.0,132367.0,736.0,0.0231205020613615,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Tlaxcala,60+,21089.0,98441.0,540.0,0.0202674020908266,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Veracruz,18-29,422554.0,635228.0,791.0,0.0216166713817193,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Veracruz,30-44,434739.0,911095.0,1072.0,0.0174826049884472,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Veracruz,45-59,219250.0,736333.0,872.0,0.0185484189046009,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Veracruz,60+,116701.0,600533.0,705.0,0.0191281654163327,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Yucatán,18-29,162359.0,221919.0,967.0,0.0183211696981797,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Yucatán,30-44,157188.0,277831.0,1081.0,0.0168137623848915,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Yucatán,45-59,75622.0,196537.0,738.0,0.0193298634081212,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Yucatán,60+,32634.0,121932.0,466.0,0.0252954949578194,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Zacatecas,18-29,105500.0,148660.0,783.0,0.0194584037827532,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Zacatecas,30-44,74038.0,170956.0,912.0,0.0195483307494121,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Zacatecas,45-59,45494.0,138878.0,740.0,0.019229292660061,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2024,Mujeres,Sin discapacidad,Zacatecas,60+,15862.0,92241.0,501.0,0.0184856684265129,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Aguascalientes,18-29,0.0,4814.0,29.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Aguascalientes,30-44,253.0,4936.0,35.0,0.0346138053082661,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Aguascalientes,45-59,359.0,7488.0,65.0,0.020925231296169,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Aguascalientes,60+,3337.0,17601.0,134.0,0.0331673770694049,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Baja California,18-29,1237.0,10469.0,28.0,0.057445167906085,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Baja California,30-44,539.0,10270.0,40.0,0.007148781796746,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Baja California,45-59,2369.0,18075.0,76.0,0.0624860785089134,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Baja California,60+,5225.0,45321.0,177.0,0.0311420890075031,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Baja California Sur,18-29,50.0,2399.0,23.0,0.0109530652832348,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Baja California Sur,30-44,41.0,1708.0,21.0,0.0084509567816914,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Baja California Sur,45-59,519.0,5617.0,59.0,0.0438297709890281,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Baja California Sur,60+,620.0,7976.0,113.0,0.02566950590407,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Campeche,18-29,333.0,2141.0,17.0,0.0750228506088044,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Campeche,30-44,376.0,3652.0,28.0,0.0452917352104686,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Campeche,45-59,948.0,7634.0,61.0,0.04222866334306,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Campeche,60+,4391.0,16333.0,133.0,0.041002874942226,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Chiapas,18-29,2149.0,13655.0,19.0,0.0725218581533394,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Chiapas,30-44,5875.0,30425.0,44.0,0.0531213408807971,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Chiapas,45-59,5903.0,43326.0,62.0,0.0337491900138893,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Chiapas,60+,30821.0,103651.0,147.0,0.0362859084321388,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Sin ningún grado de escolaridad,2024,Hombres,Con discapacidad,Chihuahua,18-29,1456.0,11708.0,41.0,0.0485996564911092,ENIGH (INEGI),Personas de 18 años o más,enigh
