tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Nuevo León,18-29,5959.0,16097.0,17.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Nuevo León,30-44,0.0,793.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Oaxaca,18-29,2077.0,4697.0,5.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Oaxaca,45-59,418.0,418.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Puebla,18-29,1970.0,9271.0,10.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Puebla,30-44,641.0,1015.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Puebla,45-59,0.0,444.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Querétaro,18-29,1249.0,5413.0,14.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Querétaro,30-44,365.0,972.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Querétaro,45-59,440.0,1360.0,6.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Querétaro,60+,0.0,280.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Quintana Roo,18-29,2151.0,4116.0,12.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Quintana Roo,30-44,0.0,296.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Quintana Roo,45-59,388.0,388.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Quintana Roo,60+,163.0,250.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,San Luis Potosí,18-29,1133.0,2883.0,5.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,San Luis Potosí,45-59,189.0,189.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,San Luis Potosí,60+,0.0,480.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Sinaloa,18-29,972.0,8179.0,18.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Sinaloa,30-44,0.0,413.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Sinaloa,45-59,0.0,205.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Sinaloa,60+,0.0,236.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Sonora,18-29,1433.0,5789.0,11.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Sonora,30-44,0.0,215.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Sonora,45-59,0.0,940.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tabasco,18-29,360.0,2620.0,5.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tabasco,30-44,0.0,911.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tabasco,45-59,0.0,156.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tamaulipas,18-29,2792.0,5139.0,8.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tamaulipas,30-44,267.0,267.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tamaulipas,45-59,0.0,316.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tamaulipas,60+,0.0,273.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tlaxcala,18-29,1212.0,2610.0,14.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tlaxcala,30-44,0.0,255.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tlaxcala,45-59,211.0,313.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Tlaxcala,60+,0.0,184.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Veracruz,18-29,4041.0,5798.0,6.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Yucatán,18-29,1868.0,4372.0,11.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Yucatán,30-44,511.0,679.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Yucatán,60+,0.0,1175.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Zacatecas,18-29,1893.0,3500.0,11.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Zacatecas,30-44,0.0,109.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Zacatecas,45-59,0.0,111.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Con discapacidad,Zacatecas,60+,0.0,384.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Aguascalientes,18-29,8971.0,44172.0,206.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Aguascalientes,30-44,1115.0,5988.0,47.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Aguascalientes,45-59,393.0,2487.0,17.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Aguascalientes,60+,195.0,996.0,6.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Baja California,18-29,19344.0,104438.0,169.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Baja California,30-44,2226.0,18943.0,48.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Baja California,45-59,436.0,2483.0,8.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Baja California Sur,18-29,3972.0,22741.0,154.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Baja California Sur,30-44,491.0,2576.0,30.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Baja California Sur,45-59,53.0,692.0,9.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Baja California Sur,60+,245.0,296.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Campeche,18-29,3314.0,21196.0,152.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Campeche,30-44,166.0,3953.0,40.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Campeche,45-59,308.0,1695.0,16.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Campeche,60+,0.0,236.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chiapas,18-29,15949.0,91377.0,113.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chiapas,30-44,1131.0,8030.0,17.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chiapas,45-59,0.0,3638.0,9.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chihuahua,18-29,21813.0,96888.0,168.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chihuahua,30-44,1773.0,15687.0,44.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chihuahua,45-59,297.0,8040.0,21.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chihuahua,60+,0.0,1698.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Ciudad de México,18-29,81131.0,280424.0,158.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Ciudad de México,30-44,26486.0,67918.0,50.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Ciudad de México,45-59,7437.0,37327.0,30.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Ciudad de México,60+,1482.0,4693.0,5.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Coahuila,18-29,18724.0,92182.0,178.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Coahuila,30-44,3158.0,10342.0,31.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Coahuila,45-59,250.0,5470.0,17.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Coahuila,60+,0.0,515.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Colima,18-29,4737.0,24936.0,183.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Colima,30-44,894.0,4424.0,53.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Colima,45-59,503.0,1040.0,12.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Colima,60+,65.0,198.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Durango,18-29,10887.0,41507.0,148.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Durango,30-44,1505.0,10313.0,44.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Durango,45-59,393.0,1869.0,10.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Durango,60+,126.0,975.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guanajuato,18-29,25609.0,154798.0,153.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guanajuato,30-44,3110.0,20446.0,36.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guanajuato,45-59,400.0,11022.0,17.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guanajuato,60+,512.0,5648.0,8.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guerrero,18-29,17877.0,72142.0,128.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guerrero,30-44,3162.0,14989.0,37.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guerrero,45-59,417.0,3509.0,9.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guerrero,60+,0.0,226.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Hidalgo,18-29,15725.0,78059.0,159.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Hidalgo,30-44,3463.0,14179.0,39.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Hidalgo,45-59,2132.0,5115.0,15.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Hidalgo,60+,0.0,1150.0,4.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Jalisco,18-29,30170.0,201306.0,148.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Jalisco,30-44,3702.0,44387.0,56.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Jalisco,45-59,2881.0,24018.0,22.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Jalisco,60+,0.0,3043.0,2.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Michoacán,18-29,15843.0,93002.0,126.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Michoacán,30-44,1630.0,13323.0,32.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Michoacán,45-59,250.0,5324.0,11.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Michoacán,60+,0.0,400.0,1.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Morelos,18-29,8868.0,49261.0,141.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Morelos,30-44,2293.0,13151.0,50.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Morelos,45-59,1182.0,3193.0,14.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Morelos,60+,85.0,551.0,4.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,México,18-29,108057.0,540646.0,186.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,México,30-44,20363.0,122863.0,59.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,México,45-59,4441.0,31180.0,16.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,México,60+,0.0,5427.0,3.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nayarit,18-29,5366.0,30791.0,171.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nayarit,30-44,357.0,5821.0,44.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nayarit,45-59,326.0,1532.0,12.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nuevo León,18-29,42748.0,157432.0,154.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nuevo León,30-44,3165.0,21879.0,32.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
agresor,Violencia en la escuela de un maestro en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nuevo León,45-59,1280.0,9896.0,15.0,,ENDIREH (INEGI),Mujeres de 15 años o más que asistieron a la escuela en los últimos 12 meses,endireh
