tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Quintana Roo,60+,3250.0,10885.0,627.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,San Luis Potosí,18-29,1743.0,4768.0,720.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,San Luis Potosí,30-44,3718.0,6817.0,1008.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,San Luis Potosí,45-59,6316.0,11288.0,1758.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,San Luis Potosí,60+,7949.0,34937.0,5832.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Sinaloa,18-29,1950.0,5405.0,299.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Sinaloa,30-44,4357.0,7793.0,499.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Sinaloa,45-59,7048.0,13197.0,790.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Sinaloa,60+,6350.0,35292.0,2265.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Sonora,18-29,2255.0,6166.0,513.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Sonora,30-44,3983.0,7368.0,677.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Sonora,45-59,6713.0,12111.0,1304.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Sonora,60+,6542.0,31569.0,3782.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tabasco,18-29,2079.0,6530.0,362.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tabasco,30-44,4390.0,7619.0,530.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tabasco,45-59,8029.0,13996.0,920.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tabasco,60+,8580.0,30592.0,2114.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tamaulipas,18-29,2319.0,5668.0,386.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tamaulipas,30-44,4355.0,7779.0,574.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tamaulipas,45-59,8454.0,15816.0,1149.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tamaulipas,60+,7532.0,37158.0,3555.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Con discapacidad,Tlaxcala,18-29,1073.0,2584.0,638.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
