tema,indicador,anio,sexo,disc,entidad,rango_edad,decil,num,den,casos,fuente,universo,encuesta
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,1,0.0,82.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,10,1121.0,1449.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,2,0.0,39.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,3,0.0,651.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,4,38.0,654.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,5,727.0,1319.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,6,0.0,76.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,7,1273.0,3096.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,8,73.0,681.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,18-29,9,621.0,1202.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,30-44,10,2477.0,3477.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,Educación media superior o más,2020,Hombres,Con discapacidad,Baja California,30-44,2,1762.0,1762.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
