tema,indicador,anio,sexo,disc,entidad,rango_edad,decil,num,den,casos,fuente,universo,encuesta
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,45-59,7,0.0,1256.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,45-59,8,202.0,1330.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,45-59,9,0.0,1264.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,1,131.0,311.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,10,1762.0,2323.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,2,501.0,902.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,3,604.0,951.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,4,1446.0,1622.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,5,1198.0,1936.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,6,1933.0,3044.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,7,1447.0,2166.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,8,1639.0,2329.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nayarit,60+,9,1225.0,2250.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,10,0.0,1502.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,2,0.0,185.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,3,0.0,81.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,4,77.0,953.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,5,0.0,26.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,6,0.0,1544.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,7,38.0,1920.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,8,0.0,719.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,18-29,9,0.0,1886.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,1,67.0,2636.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,10,773.0,3623.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,2,80.0,187.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,3,69.0,1012.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,4,1116.0,1962.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,5,752.0,4207.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,6,870.0,1713.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,7,687.0,3159.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,8,1924.0,3630.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,30-44,9,0.0,60.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,1,0.0,1718.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,10,0.0,3088.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,2,1421.0,2530.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,3,58.0,2313.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,4,99.0,4356.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,5,3085.0,6390.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,6,58.0,890.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,7,146.0,7837.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,8,1558.0,3939.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,45-59,9,0.0,2503.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,1,155.0,2913.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,10,11494.0,21359.0,37.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,2,2926.0,3776.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,3,2536.0,4447.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,4,3548.0,6847.0,16.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,5,3454.0,9048.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,6,5807.0,11940.0,26.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,7,7493.0,13488.0,39.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,8,12628.0,17232.0,32.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Nuevo León,60+,9,6507.0,13089.0,33.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,1,0.0,1488.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,10,0.0,682.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,2,0.0,910.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,3,775.0,2118.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,4,0.0,942.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,5,0.0,2737.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,6,406.0,741.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,7,0.0,857.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,18-29,9,0.0,747.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,1,917.0,3601.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,2,472.0,2340.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,3,331.0,2194.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,4,406.0,793.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,5,369.0,1671.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,6,674.0,1951.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,7,0.0,659.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,8,478.0,860.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,30-44,9,0.0,454.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,1,1101.0,4343.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,10,0.0,1822.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,2,422.0,3413.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,3,337.0,4707.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,4,470.0,4013.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,5,0.0,2762.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,6,684.0,3385.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,7,312.0,685.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,8,0.0,1979.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,45-59,9,357.0,2928.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,1,6049.0,10482.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,10,1015.0,1744.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,2,7609.0,9080.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,3,7402.0,12638.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,4,8777.0,10870.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,5,7272.0,11305.0,24.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,6,5279.0,7173.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,7,3753.0,6047.0,14.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,8,3410.0,4275.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Oaxaca,60+,9,3077.0,3936.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,18-29,1,0.0,3677.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,18-29,10,0.0,2272.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,18-29,2,503.0,8604.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,18-29,3,0.0,862.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,18-29,4,0.0,2905.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,18-29,5,0.0,831.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,18-29,6,0.0,1447.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,18-29,7,0.0,1885.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,30-44,1,1311.0,6477.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,30-44,10,0.0,764.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,30-44,2,703.0,4857.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,30-44,4,1272.0,5381.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,30-44,5,0.0,1036.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,30-44,6,2402.0,4624.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,30-44,8,0.0,3199.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,30-44,9,0.0,1394.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,45-59,1,0.0,3990.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,45-59,2,2273.0,6315.0,8.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,45-59,3,1003.0,6004.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,45-59,4,0.0,2911.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,45-59,5,0.0,2261.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,45-59,6,696.0,1299.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,45-59,7,0.0,1637.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,45-59,8,0.0,830.0,1.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,1,10430.0,16515.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,10,3714.0,9726.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,2,6955.0,14167.0,18.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,3,8946.0,18102.0,24.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,4,5684.0,8449.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,5,3273.0,9174.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,6,8371.0,13665.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,7,7511.0,7511.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,8,4118.0,11362.0,15.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Puebla,60+,9,5231.0,8905.0,11.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,1,0.0,317.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,10,0.0,903.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,3,82.0,1034.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,4,0.0,348.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,5,0.0,573.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,6,0.0,496.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,7,0.0,1472.0,9.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,8,0.0,163.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,18-29,9,0.0,612.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,1,0.0,211.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,10,0.0,1302.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,2,0.0,679.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,3,0.0,493.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,4,80.0,583.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,5,97.0,637.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,6,270.0,1115.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,7,96.0,711.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,8,266.0,431.0,3.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,30-44,9,0.0,354.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,1,0.0,341.0,2.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,10,244.0,2083.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,2,0.0,510.0,4.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,3,205.0,2639.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,4,197.0,889.0,5.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,5,302.0,897.0,6.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,6,332.0,2297.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,7,508.0,2474.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,8,0.0,3127.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,45-59,9,466.0,3264.0,12.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,60+,1,192.0,599.0,7.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,60+,10,2160.0,3604.0,18.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,60+,2,1052.0,1803.0,16.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,60+,3,2058.0,2840.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
apoyos,Recibe la pensión de adultos mayores,2020,Hombres,Con discapacidad,Querétaro,60+,4,892.0,2420.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
